[19/Nov/2024 19:15:48] {'latitude': 0, 'longitude': 0, 'altitude': -0.1, 'pressure': 99961.8, 'x_rotation': -1, 'y_rotation': 2, 'z_rotation': -34, 'temperature': 22.1, 'launched': 0, 'target_altitude_reached': 0, 'parachute_released': 0, 'instrument_released': 0}
[19/Nov/2024 19:20:06] {'latitude': 0, 'longitude': 0, 'altitude': 0, 'pressure': None, 'x_rotation': None, 'y_rotation': None, 'z_rotation': None, 'temperature': None, 'launched': None, 'target_altitude_reached': None, 'parachute_released': None, 'instrument_released': None}
[19/Nov/2024 19:20:07] {'latitude': 0, 'longitude': 0, 'altitude': 0.3, 'pressure': 99956.8, 'x_rotation': -1, 'y_rotation': 1, 'z_rotation': -34, 'temperature': 23.1, 'launched': 0, 'target_altitude_reached': 0, 'parachute_released': 0, 'instrument_released': 0}
[19/Nov/2024 19:20:07] {'latitude': 0, 'longitude': 0, 'altitude': 0.3, 'pressure': 99956.8, 'x_rotation': -1, 'y_rotation': 1, 'z_rotation': -34, 'temperature': 23.1, 'launched': 0, 'target_altitude_reached': 0, 'parachute_released': 0, 'instrument_released': 0}
[19/Nov/2024 19:20:08] {'latitude': 0, 'longitude': 0, 'altitude': 0.3, 'pressure': 99956.9, 'x_rotation': -1, 'y_rotation': 1, 'z_rotation': -34, 'temperature': 23.1, 'launched': 0, 'target_altitude_reached': 0, 'parachute_released': 0, 'instrument_released': 0}
[19/Nov/2024 19:20:08] {'latitude': 0, 'longitude': 0, 'altitude': 0.4, 'pressure': 99956.2, 'x_rotation': -1, 'y_rotation': 1, 'z_rotation': -34, 'temperature': 23.1, 'launched': None, 'target_altitude_reached': None, 'parachute_released': None, 'instrument_released': None}
[19/Nov/2024 19:20:09] {'latitude': 0, 'longitude': 0, 'altitude': 0.3, 'pressure': 99956.9, 'x_rotation': -1, 'y_rotation': 1, 'z_rotation': -34, 'temperature': 23.1, 'launched': 0, 'target_altitude_reached': 0, 'parachute_released': 0, 'instrument_released': 0}
[19/Nov/2024 19:20:09] {'latitude': 0, 'longitude': 0, 'altitude': 0.3, 'pressure': 99956.9, 'x_rotation': -1, 'y_rotation': 1, 'z_rotation': -34, 'temperature': 23.1, 'launched': 0, 'target_altitude_reached': 0, 'parachute_released': 0, 'instrument_released': 0}
[19/Nov/2024 19:20:10] {'latitude': 0, 'longitude': 0, 'altitude': 0.1, 'pressure': 99958.3, 'x_rotation': -1, 'y_rotation': 1, 'z_rotation': -34, 'temperature': 23.1, 'launched': 0, 'target_altitude_reached': 0, 'parachute_released': 0, 'instrument_released': 0}
[19/Nov/2024 19:20:11] {'latitude': 0, 'longitude': 0, 'altitude': 0.4, 'pressure': 99956.2, 'x_rotation': -1, 'y_rotation': 1, 'z_rotation': -34, 'temperature': 23.1, 'launched': 0, 'target_altitude_reached': 0, 'parachute_released': 0, 'instrument_released': 0}
[19/Nov/2024 19:20:11] {'latitude': 0, 'longitude': 0, 'altitude': 0.3, 'pressure': 999, 'x_rotation': None, 'y_rotation': None, 'z_rotation': None, 'temperature': None, 'launched': None, 'target_altitude_reached': None, 'parachute_released': None, 'instrument_released': None}
[19/Nov/2024 19:20:12] {'latitude': 0, 'longitude': 0, 'altitude': 0.2, 'pressure': 99957.6, 'x_rotation': -1, 'y_rotation': 1, 'z_rotation': -34, 'temperature': 23.1, 'launched': 0, 'target_altitude_reached': 0, 'parachute_released': 0, 'instrument_released': 0}
[19/Nov/2024 19:20:12] {'latitude': 0, 'longitude': 0, 'altitude': 0.4, 'pressure': 99955.6, 'x_rotation': -1, 'y_rotation': 1, 'z_rotation': -34, 'temperature': 23.1, 'launched': 0, 'target_altitude_reached': 0, 'parachute_released': 0, 'instrument_released': 0}
[19/Nov/2024 19:20:13] {'latitude': 0, 'longitude': 0, 'altitude': 0.4, 'pressure': 99956.2, 'x_rotation': -1, 'y_rotation': 1, 'z_rotation': -34, 'temperature': 23.1, 'launched': 0, 'target_altitude_reached': 0, 'parachute_released': 0, 'instrument_released': 0}
[19/Nov/2024 19:20:13] {'latitude': 0, 'longitude': 0, 'altitude': 0.4, 'pressure': 99955.5, 'x_rotation': -1, 'y_rotation': 1, 'z_rotation': -34, 'temperature': 23.1, 'launched': 0, 'target_altitude_reached': 0, 'parachute_released': 0, 'instrument_released': None}
[19/Nov/2024 19:20:14] {'latitude': 0, 'longitude': 0, 'altitude': 0.5, 'pressure': 99954.8, 'x_rotation': -1, 'y_rotation': 1, 'z_rotation': -34, 'temperature': 23.1, 'launched': 0, 'target_altitude_reached': 0, 'parachute_released': 0, 'instrument_released': 0}
[19/Nov/2024 19:20:14] {'latitude': 0, 'longitude': 0, 'altitude': 0.3, 'pressure': 99956.9, 'x_rotation': -1, 'y_rotation': 1, 'z_rotation': -34, 'temperature': 23.1, 'launched': 0, 'target_altitude_reached': 0, 'parachute_released': 0, 'instrument_released': 0}
[19/Nov/2024 19:20:15] {'latitude': 0, 'longitude': 0, 'altitude': 0.4, 'pressure': 99956.2, 'x_rotation': -1, 'y_rotation': 1, 'z_rotation': -34, 'temperature': 23.1, 'launched': 0, 'target_altitude_reached': 0, 'parachute_released': 0, 'instrument_released': 0}
[19/Nov/2024 19:20:15] {'latitude': 0, 'longitude': 0, 'altitude': 0.5, 'pressure': 99954.8, 'x_rotation': -1, 'y_rotation': 1, 'z_rotation': -34, 'temperature': 23.1, 'launched': 0, 'target_altitude_reached': 0, 'parachute_released': 0, 'instrument_released': 0}
[19/Nov/2024 19:20:16] {'latitude': 0, 'longitude': 0, 'altitude': 0.5, 'pressure': 99954.8, 'x_rotation': None, 'y_rotation': None, 'z_rotation': None, 'temperature': None, 'launched': None, 'target_altitude_reached': None, 'parachute_released': None, 'instrument_released': None}
[19/Nov/2024 19:20:16] {'latitude': 0, 'longitude': 0, 'altitude': 0.5, 'pressure': 99954.8, 'x_rotation': -1, 'y_rotation': 1, 'z_rotation': -34, 'temperature': 23.1, 'launched': 0, 'target_altitude_reached': 0, 'parachute_released': 0, 'instrument_released': 0}
[19/Nov/2024 19:20:17] {'latitude': 0, 'longitude': 0, 'altitude': 0.4, 'pressure': 99955.5, 'x_rotation': -1, 'y_rotation': 1, 'z_rotation': -34, 'temperature': 23.1, 'launched': 0, 'target_altitude_reached': 0, 'parachute_released': 0, 'instrument_released': 0}
[19/Nov/2024 19:20:17] {'latitude': 0, 'longitude': 0, 'altitude': 0.4, 'pressure': 99955.5, 'x_rotation': -1, 'y_rotation': 1, 'z_rotation': -34, 'temperature': 23.1, 'launched': 0, 'target_altitude_reached': 0, 'parachute_released': 0, 'instrument_released': 0}
[19/Nov/2024 19:20:18] {'latitude': 0, 'longitude': 0, 'altitude': 0.4, 'pressure': 99955.5, 'x_rotation': -1, 'y_rotation': 1, 'z_rotation': -34, 'temperature': 23.1, 'launched': 0, 'target_altitude_reached': 0, 'parachute_released': 0, 'instrument_released': 0}
[19/Nov/2024 19:20:18] {'latitude': 0, 'longitude': None, 'altitude': None, 'pressure': None, 'x_rotation': None, 'y_rotation': None, 'z_rotation': None, 'temperature': None, 'launched': None, 'target_altitude_reached': None, 'parachute_released': None, 'instrument_released': None}
[19/Nov/2024 19:20:19] {'latitude': 0, 'longitude': 0, 'altitude': 0.4, 'pressure': 99956.2, 'x_rotation': -1, 'y_rotation': 1, 'z_rotation': -34, 'temperature': 23.1, 'launched': 0, 'target_altitude_reached': 0, 'parachute_released': 0, 'instrument_released': 0}
[19/Nov/2024 19:20:19] {'latitude': 0, 'longitude': 0, 'altitude': 0.3, 'pressure': 99956.4, 'x_rotation': -1, 'y_rotation': 1, 'z_rotation': -34, 'temperature': 23.1, 'launched': 0, 'target_altitude_reached': 0, 'parachute_released': 0, 'instrument_released': 0}
[19/Nov/2024 19:20:20] {'latitude': 0, 'longitude': 0, 'altitude': 0.5, 'pressure': 99955, 'x_rotation': -1, 'y_rotation': 1, 'z_rotation': -34, 'temperature': 23.1, 'launched': 0, 'target_altitude_reached': 0, 'parachute_released': 0, 'instrument_released': 0}
[19/Nov/2024 19:20:20] {'latitude': 0, 'longitude': 0, 'altitude': 0.3, 'pressure': 99956.4, 'x_rotation': -2, 'y_rotation': 1, 'z_rotation': None, 'temperature': None, 'launched': None, 'target_altitude_reached': None, 'parachute_released': None, 'instrument_released': None}
[19/Nov/2024 19:20:21] {'latitude': 0, 'longitude': 0, 'altitude': 0.3, 'pressure': 99955.7, 'x_rotation': -1, 'y_rotation': 1, 'z_rotation': -34, 'temperature': 23.1, 'launched': 0, 'target_altitude_reached': 0, 'parachute_released': 0, 'instrument_released': 0}
[19/Nov/2024 19:20:21] {'latitude': 0, 'longitude': 0, 'altitude': 0.3, 'pressure': 99956.4, 'x_rotation': -1, 'y_rotation': 1, 'z_rotation': -34, 'temperature': 23.1, 'launched': 0, 'target_altitude_reached': 0, 'parachute_released': 0, 'instrument_released': 0}
[19/Nov/2024 19:20:22] {'latitude': 0, 'longitude': 0, 'altitude': 0.3, 'pressure': 99956.4, 'x_rotation': -1, 'y_rotation': 1, 'z_rotation': -34, 'temperature': 23.1, 'launched': 0, 'target_altitude_reached': 0, 'parachute_released': 0, 'instrument_released': 0}
[19/Nov/2024 19:20:22] {'latitude': 0, 'longitude': 0, 'altitude': 0.5, 'pressure': 99955.1, 'x_rotation': -1, 'y_rotation': 1, 'z_rotation': -34, 'temperature': 23.1, 'launched': 0, 'target_altitude_reached': 0, 'parachute_released': 0, 'instrument_released': 0}
[19/Nov/2024 19:20:23] {'latitude': 0, 'longitude': 0, 'altitude': None, 'pressure': None, 'x_rotation': None, 'y_rotation': None, 'z_rotation': None, 'temperature': None, 'launched': None, 'target_altitude_reached': None, 'parachute_released': None, 'instrument_released': None}
[19/Nov/2024 19:20:23] {'latitude': 0, 'longitude': 0, 'altitude': 0.5, 'pressure': 99954.4, 'x_rotation': -1, 'y_rotation': 1, 'z_rotation': -34, 'temperature': 23.2, 'launched': 0, 'target_altitude_reached': 0, 'parachute_released': 0, 'instrument_released': 0}
[19/Nov/2024 19:20:24] {'latitude': 0, 'longitude': 0, 'altitude': 0.4, 'pressure': 99955.8, 'x_rotation': -1, 'y_rotation': 1, 'z_rotation': -34, 'temperature': 23.2, 'launched': 0, 'target_altitude_reached': 0, 'parachute_released': 0, 'instrument_released': 0}
[19/Nov/2024 19:20:24] {'latitude': 0, 'longitude': 0, 'altitude': 0.4, 'pressure': 99955.8, 'x_rotation': -1, 'y_rotation': 1, 'z_rotation': -34, 'temperature': 23.2, 'launched': 0, 'target_altitude_reached': 0, 'parachute_released': 0, 'instrument_released': 0}
[19/Nov/2024 19:20:25] {'latitude': 0, 'longitude': 0, 'altitude': 0.4, 'pressure': 99955.1, 'x_rotation': -1, 'y_rotation': 1, 'z_rotation': -34, 'temperature': None, 'launched': None, 'target_altitude_reached': None, 'parachute_released': None, 'instrument_released': None}
[19/Nov/2024 19:20:25] {'latitude': 0, 'longitude': 0, 'altitude': 0.4, 'pressure': 99955.8, 'x_rotation': -1, 'y_rotation': 1, 'z_rotation': -34, 'temperature': 23.2, 'launched': 0, 'target_altitude_reached': 0, 'parachute_released': 0, 'instrument_released': 0}
[19/Nov/2024 19:20:26] {'latitude': 0, 'longitude': 0, 'altitude': 0.4, 'pressure': 99955.9, 'x_rotation': -1, 'y_rotation': 1, 'z_rotation': -34, 'temperature': 23.2, 'launched': 0, 'target_altitude_reached': 0, 'parachute_released': 0, 'instrument_released': 0}
[19/Nov/2024 19:20:26] {'latitude': 0, 'longitude': 0, 'altitude': 0.4, 'pressure': 99955.2, 'x_rotation': -1, 'y_rotation': 1, 'z_rotation': -34, 'temperature': 23.2, 'launched': 0, 'target_altitude_reached': 0, 'parachute_released': 0, 'instrument_released': 0}
[19/Nov/2024 19:20:27] {'latitude': 0, 'longitude': 0, 'altitude': 0.4, 'pressure': 99955.9, 'x_rotation': -1, 'y_rotation': 1, 'z_rotation': -34, 'temperature': 23.2, 'launched': 0, 'target_altitude_reached': 0, 'parachute_released': 0, 'instrument_released': 0}
[19/Nov/2024 19:20:27] {'latitude': 0, 'longitude': 0, 'altitude': None, 'pressure': None, 'x_rotation': None, 'y_rotation': None, 'z_rotation': None, 'temperature': None, 'launched': None, 'target_altitude_reached': None, 'parachute_released': None, 'instrument_released': None}
[19/Nov/2024 19:20:28] {'latitude': 0, 'longitude': 0, 'altitude': 0.5, 'pressure': 99954.6, 'x_rotation': -1, 'y_rotation': 1, 'z_rotation': -34, 'temperature': 23.2, 'launched': 0, 'target_altitude_reached': 0, 'parachute_released': 0, 'instrument_released': 0}
[19/Nov/2024 19:20:28] {'latitude': 0, 'longitude': 0, 'altitude': 0.5, 'pressure': 99954.6, 'x_rotation': -1, 'y_rotation': 1, 'z_rotation': -34, 'temperature': 23.2, 'launched': 0, 'target_altitude_reached': 0, 'parachute_released': 0, 'instrument_released': 0}
[19/Nov/2024 19:20:29] {'latitude': 0, 'longitude': 0, 'altitude': 0.5, 'pressure': 99954.6, 'x_rotation': -1, 'y_rotation': 1, 'z_rotation': -34, 'temperature': 23.2, 'launched': 0, 'target_altitude_reached': 0, 'parachute_released': 0, 'instrument_released': 0}
[19/Nov/2024 19:20:29] {'latitude': 0, 'longitude': 0, 'altitude': 0.4, 'pressure': 99955.3, 'x_rotation': -1, 'y_rotation': 1, 'z_rotation': -34, 'temperature': 23.2, 'launched': None, 'target_altitude_reached': None, 'parachute_released': None, 'instrument_released': None}
[19/Nov/2024 19:20:30] {'latitude': 0, 'longitude': 0, 'altitude': 0.4, 'pressure': 99955.4, 'x_rotation': -1, 'y_rotation': 1, 'z_rotation': -35, 'temperature': 23.2, 'launched': 0, 'target_altitude_reached': 0, 'parachute_released': 0, 'instrument_released': 0}
[19/Nov/2024 19:20:30] {'latitude': 0, 'longitude': 0, 'altitude': 0.4, 'pressure': 99955.3, 'x_rotation': -1, 'y_rotation': 1, 'z_rotation': -34, 'temperature': 23.2, 'launched': 0, 'target_altitude_reached': 0, 'parachute_released': 0, 'instrument_released': 0}
[19/Nov/2024 19:20:31] {'latitude': 0, 'longitude': 0, 'altitude': 0.4, 'pressure': 99955.3, 'x_rotation': -1, 'y_rotation': 1, 'z_rotation': -34, 'temperature': 23.2, 'launched': 0, 'target_altitude_reached': 0, 'parachute_released': 0, 'instrument_released': 0}
[19/Nov/2024 19:20:31] {'latitude': 0, 'longitude': 0, 'altitude': 0.2, 'pressure': 99956.8, 'x_rotation': -1, 'y_rotation': 1, 'z_rotation': -34, 'temperature': 23.2, 'launched': 0, 'target_altitude_reached': 0, 'parachute_released': 0, 'instrument_released': 0}
[19/Nov/2024 19:20:32] {'latitude': 0, 'longitude': 0, 'altitude': 0.2, 'pressure': 99, 'x_rotation': None, 'y_rotation': None, 'z_rotation': None, 'temperature': None, 'launched': None, 'target_altitude_reached': None, 'parachute_released': None, 'instrument_released': None}
[19/Nov/2024 19:20:32] {'latitude': 0, 'longitude': 0, 'altitude': 0.2, 'pressure': 99958.3, 'x_rotation': -1, 'y_rotation': 1, 'z_rotation': -34, 'temperature': 23.2, 'launched': 0, 'target_altitude_reached': 0, 'parachute_released': 0, 'instrument_released': 0}
[19/Nov/2024 19:20:33] {'latitude': 0, 'longitude': 0, 'altitude': 0.2, 'pressure': 99958.2, 'x_rotation': 0, 'y_rotation': 1, 'z_rotation': -34, 'temperature': 23.2, 'launched': 0, 'target_altitude_reached': 0, 'parachute_released': 0, 'instrument_released': 0}
[19/Nov/2024 19:20:33] {'latitude': 0, 'longitude': 0, 'altitude': 0.2, 'pressure': 99957.5, 'x_rotation': -1, 'y_rotation': 1, 'z_rotation': -34, 'temperature': 23.2, 'launched': 0, 'target_altitude_reached': 0, 'parachute_released': 0, 'instrument_released': 0}
[19/Nov/2024 19:20:34] {'latitude': 0, 'longitude': 0, 'altitude': 0.4, 'pressure': 99955.4, 'x_rotation': -1, 'y_rotation': 1, 'z_rotation': -34, 'temperature': 23.2, 'launched': 0, 'target_altitude_reached': 0, 'parachute_released': 0, 'instrument_released': None}
[19/Nov/2024 19:20:34] {'latitude': 0, 'longitude': 0, 'altitude': 0.4, 'pressure': 99955.5, 'x_rotation': -1, 'y_rotation': 1, 'z_rotation': -34, 'temperature': 23.2, 'launched': 0, 'target_altitude_reached': 0, 'parachute_released': 0, 'instrument_released': 0}
[19/Nov/2024 19:20:35] {'latitude': 0, 'longitude': 0, 'altitude': 0.2, 'pressure': 99957.6, 'x_rotation': -1, 'y_rotation': 1, 'z_rotation': -34, 'temperature': 23.2, 'launched': 0, 'target_altitude_reached': 0, 'parachute_released': 0, 'instrument_released': 0}
[19/Nov/2024 19:20:35] {'latitude': 0, 'longitude': 0, 'altitude': 0.3, 'pressure': 99956.8, 'x_rotation': -2, 'y_rotation': 1, 'z_rotation': -34, 'temperature': 23.2, 'launched': 0, 'target_altitude_reached': 0, 'parachute_released': 0, 'instrument_released': 0}
[19/Nov/2024 19:20:36] {'latitude': 0, 'longitude': 0, 'altitude': 0.4, 'pressure': 99955.4, 'x_rotation': -1, 'y_rotation': 1, 'z_rotation': -34, 'temperature': 23.2, 'launched': 0, 'target_altitude_reached': 0, 'parachute_released': 0, 'instrument_released': 0}
[19/Nov/2024 19:20:36] {'latitude': 0, 'longitude': 0, 'altitude': 0.4, 'pressure': 99955.5, 'x_rotation': None, 'y_rotation': None, 'z_rotation': None, 'temperature': None, 'launched': None, 'target_altitude_reached': None, 'parachute_released': None, 'instrument_released': None}
[19/Nov/2024 19:20:37] {'latitude': 0, 'longitude': 0, 'altitude': 0.4, 'pressure': 99956.2, 'x_rotation': -1, 'y_rotation': 1, 'z_rotation': -34, 'temperature': 23.2, 'launched': 0, 'target_altitude_reached': 0, 'parachute_released': 0, 'instrument_released': 0}
[19/Nov/2024 19:20:37] {'latitude': 0, 'longitude': 0, 'altitude': 0.4, 'pressure': 99956.2, 'x_rotation': -1, 'y_rotation': 1, 'z_rotation': -34, 'temperature': 23.2, 'launched': 0, 'target_altitude_reached': 0, 'parachute_released': 0, 'instrument_released': 0}
[19/Nov/2024 19:20:38] {'latitude': 0, 'longitude': 0, 'altitude': 0.3, 'pressure': 99956.3, 'x_rotation': -1, 'y_rotation': 1, 'z_rotation': -34, 'temperature': 23.2, 'launched': 0, 'target_altitude_reached': 0, 'parachute_released': 0, 'instrument_released': 0}
[19/Nov/2024 19:20:38] {'latitude': 0, 'longitude': 0, 'altitude': 0.5, 'pressure': 99954.8, 'x_rotation': -1, 'y_rotation': 1, 'z_rotation': -34, 'temperature': 23.2, 'launched': 0, 'target_altitude_reached': 0, 'parachute_released': 0, 'instrument_released': 0}
[19/Nov/2024 19:20:39] {'latitude': 0, 'longitude': None, 'altitude': None, 'pressure': None, 'x_rotation': None, 'y_rotation': None, 'z_rotation': None, 'temperature': None, 'launched': None, 'target_altitude_reached': None, 'parachute_released': None, 'instrument_released': None}
[19/Nov/2024 19:20:39] {'latitude': 0, 'longitude': 0, 'altitude': 0.3, 'pressure': 99956.3, 'x_rotation': -1, 'y_rotation': 1, 'z_rotation': -34, 'temperature': 23.2, 'launched': 0, 'target_altitude_reached': 0, 'parachute_released': 0, 'instrument_released': 0}
[19/Nov/2024 19:20:40] {'latitude': 0, 'longitude': 0, 'altitude': 0.3, 'pressure': 99956.3, 'x_rotation': -1, 'y_rotation': 1, 'z_rotation': -34, 'temperature': 23.2, 'launched': 0, 'target_altitude_reached': 0, 'parachute_released': 0, 'instrument_released': 0}
[19/Nov/2024 19:20:40] {'latitude': 0, 'longitude': 0, 'altitude': 0.4, 'pressure': 99955.6, 'x_rotation': -1, 'y_rotation': 1, 'z_rotation': -34, 'temperature': 23.2, 'launched': 0, 'target_altitude_reached': 0, 'parachute_released': 0, 'instrument_released': 0}
[19/Nov/2024 19:20:41] {'latitude': 0, 'longitude': 0, 'altitude': 0.4, 'pressure': 99955.6, 'x_rotation': -1, 'y_rotation': 1, 'z_rotation': None, 'temperature': None, 'launched': None, 'target_altitude_reached': None, 'parachute_released': None, 'instrument_released': None}
[19/Nov/2024 19:20:41] {'latitude': 0, 'longitude': 0, 'altitude': 0.3, 'pressure': 99956.3, 'x_rotation': -1, 'y_rotation': 1, 'z_rotation': -34, 'temperature': 23.2, 'launched': 0, 'target_altitude_reached': 0, 'parachute_released': 0, 'instrument_released': 0}
[19/Nov/2024 19:20:42] {'latitude': 0, 'longitude': 0, 'altitude': 0.4, 'pressure': 99955.5, 'x_rotation': -1, 'y_rotation': 1, 'z_rotation': -35, 'temperature': 23.2, 'launched': 0, 'target_altitude_reached': 0, 'parachute_released': 0, 'instrument_released': 0}
[19/Nov/2024 19:20:42] {'latitude': 0, 'longitude': 0, 'altitude': 0.2, 'pressure': 99957.7, 'x_rotation': -1, 'y_rotation': 1, 'z_rotation': -34, 'temperature': 23.2, 'launched': 0, 'target_altitude_reached': 0, 'parachute_released': 0, 'instrument_released': 0}
